MATCH,MATCH2,TEAM,PLAYER,NAME,NAME2,POS,PC ,PA ,PC/PA,PR,MIN,GS,S,SG,FC,FS,PLAYER2,NAME3,MIN2,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_Z1,A_Z2,A_Z3,A_Z4,A_Z5,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,2Y_R,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_attacking3rd_a,Delivery_solo_runs_attacking3rd_b,Delivery_solo_runs_penalty_area,Delivery_solo_runs_penalty_area_a,Delivery_solo_runs_penalty_area_b,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Activity_time_spent_Z1,Activity_time_spent_Z2,Activity_time_spent_Z3,Activity_time_spent_Z4,Activity_time_spent_Z5,Distance_covered_m,ADC_m_Z1,ADC_m_Z2,ADC_m_Z3,ADC_m_Z4,ADC_m_Z5,Top_Speed,Sprints
40,40,CRO,15,CALETA-CAR,Duje CALETA-CAR 15,DF,34,36,94,32,90,,,,1,,15,CALETA-CAR,"96'19""",9108,3643,3049,18,8,4,24,29.7,73,22,4,1,,,,,,,,,,1,1/0,1,0,,,,,,,,8,8,"96'19""",73,22,4,1,,9108,3819,3600,1052,449,188,29.7,24
40,40,CRO,19,BADELJ,Milan BADELJ 19,MF,64,69,93,61,90,1,2,1,3,1,19,BADELJ,"96'19""",9834,4179,3190,37,14,,15,30.82,67,28,4,1,,1,2,1,,,,,,3,6/2,6,2,1/0,1,0,2,2,2,0,2,2,"96'19""",67,28,4,1,,9834,3713,4603,1090,341,87,30.82,15
40,40,CRO,20,PJACA,Marko PJACA 20,FW,17,21,81,31,70,,1,0,1,3,20,PJACA,"71'22""",7485,3490,2215,58,31,7,19,26.46,63,30,6,1,,,1,,,,1,,,1,2/2,2,2,0/1,0,1,,,0,1,,,"71'22""",63,30,6,1,,7485,2461,3583,979,328,134,26.46,19
40,40,CRO,22,PIVARIC,Josip PIVARIC 22,DF,47,54,87,51,90,,1,0,1,,22,PIVARIC,"96'19""",821,4563,3466,36,15,1,44,32.4,64,28,5,2,1,,1,1,,,,,,1,5/1,5,1,0/1,0,1,1,0,0,2,2,3,"96'19""",64,28,5,2,1,10821,3569,4599,1420,817,416,32.4,44
40,40,CRO,6,LOVREN,Dejan LOVREN 6,DF,2,2,100,1,20,,,,1,,6,LOVREN,"24'57""",2022,600,754,27,13,10,4,28.37,78,17,3,1,1,,,,,,,,,1,,,,,,,,,,,1,2,"24'57""",78,17,3,1,1,2022,891,736,234,91,70,28.37,4
40,40,CRO,7,RAKITIC,Ivan RAKITIC 7,MF,4,6,67,7,9,,2,0,,1,7,RAKITIC,"13'07""",1452,498,459,58,43,11,9,28.8,61,26,8,3,2,,2,,,,,,,,2/0,2,0,,,,,,,,,,"13'07""",61,26,8,3,2,1452,381,567,266,143,95,28.8,9
40,40,CRO,14,BRADARIC,Filip BRADARIC 14,MF,11,11,100,8,25,,,,,,14,BRADARIC,"29'54""",3248,1126,1102,42,25,9,12,29.02,68,22,7,2,1,,,,,,,,,,1/0,1,0,,,,,,,,1,1,"29'54""",68,22,7,2,1,3248,1120,1178,614,240,96,29.02,12
41,41,SRB,1,STOJKOVIC,Vladimir STOJKOVIC 1,GK,14,25,56,15,90,,,,,,1,STOJKOVIC,"95'04""",5327,1971,2031,,,,1,14.72,94,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,2,RUKAVINA,Antonio RUKAVINA 2,DF,31,37,84,25,90,,,,2,,2,RUKAVINA,"95'04""",10734,3879,5101,30,10,,39,27.68,64,27,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,9,MITROVIC,Aleksandar MITROVIC 9,FW,10,20,50,24,89,,4,1,1,2,9,MITROVIC,"90'56""",8943,3323,3968,79,40,11,19,22.68,72,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,10,TADIC,Dusan TADIC 10,MF,27,33,82,28,90,,1,0,1,,10,TADIC,"95'04""",11525,4231,5356,59,33,6,43,30.38,57,34,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,11,KOLAROV,Aleksandar KOLAROV 11,DF,34,45,76,36,90,,,,3,1,11,KOLAROV,"95'04""",10424,3701,4919,32,13,,44,28.8,69,23,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,13,VELJKOVIC,Milos VELJKOVIC 13,DF,46,49,94,39,90,,,,1,,13,VELJKOVIC,"95'04""",10229,3523,4896,20,5,3,30,27.68,64,29,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,15,MILENKOVIC,Nikola MILENKOVIC 15,DF,42,46,91,30,90,,,,,,15,MILENKOVIC,"95'04""",9725,3238,4820,19,7,3,25,30.38,68,26,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,17,KOSTIC,Filip KOSTIC 17,MF,13,23,57,24,82,,1,0,2,3,17,KOSTIC,"83'25""",10099,3597,4733,57,28,3,54,28.37,62,27,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,20,MILINKOVIC-SAVIC,Sergej MILINKOVIC-SAVIC 20,MF,44,55,80,43,90,,2,0,1,1,20,MILINKOVIC-SAVIC,"95'04""",11735,4105,5813,43,18,5,27,27.68,57,35,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,21,MATIC,Nemanja MATIC 21,MF,49,58,84,40,90,,1,0,1,,21,MATIC,"95'04""",11901,4148,5787,41,15,3,35,31.28,58,34,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,22,LJAJIC,Adem LJAJIC 22,MF,36,49,73,38,75,,,,1,,22,LJAJIC,"76'24""",8662,3154,3848,59,22,2,27,31.03,65,27,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,7,ZIVKOVIC,Andrija ZIVKOVIC 7,MF,9,12,75,11,15,,1,0,,,7,ZIVKOVIC,"18'40""",2569,927,1341,60,40,4,16,23.58,54,33,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,18,RADONJIC,Nemanja RADONJIC 18,FW,7,10,70,9,8,,,,,,18,RADONJIC,"11'39""",1652,707,808,67,42,6,14,26.1,51,39,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,SRB,19,JOVIC,Luka JOVIC 19,FW,0,0,0,0,1,,,,,,19,JOVIC,"4'08""",643,247,325,90,70,43,4,23.4,43,42,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,1,ALISSON,ALISSON 1,GK,12,15,80,6,90,,,,,,1,ALISSON,"95'04""",5123,2179,1613,,,,2,23.4,94,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,2,THIAGO SILVA,THIAGO SILVA 2,DF,47,51,92,41,90,1,1,1,1,1,2,THIAGO SILVA,"95'04""",7917,3177,3258,12,6,2,14,23.94,79,18,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,3,MIRANDA,MIRANDA 3,DF,48,50,96,39,90,,,,1,,3,MIRANDA,"95'04""",8333,3466,3386,15,7,3,13,22.14,74,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,5,CASEMIRO,CASEMIRO 5,MF,64,75,85,55,90,,1,0,1,,5,CASEMIRO,"95'04""",202,4392,4177,32,8,3,28,24.84,62,32,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,9,GABRIEL JESUS,GABRIEL JESUS 9,FW,21,23,91,20,90,,1,0,1,2,9,GABRIEL JESUS,"95'04""",261,4449,3884,71,38,12,43,28.58,66,26,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,10,NEYMAR,NEYMAR 10,FW,68,80,85,83,90,,7,3,,3,10,NEYMAR,"95'04""",9717,4576,3532,64,29,6,41,32.18,69,24,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,11,PHILIPPE COUTINHO,PHILIPPE COUTINHO 11,MF,52,56,93,54,80,,1,0,,1,11,PHILIPPE COUTINHO,"81'15""",9679,4268,3663,51,21,3,42,27.43,59,31,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,12,MARCELO,MARCELO 12,DF,3,5,60,7,10,,,,,,12,MARCELO,"9'27""",657,253,235,18,,,,15.8,81,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,15,PAULINHO,PAULINHO 15,MF,24,27,89,28,66,1,1,1,,,15,PAULINHO,"67'18""",8169,3396,3375,46,20,6,34,27.68,62,28,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,19,WILLIAN,WILLIAN 19,MF,48,57,84,51,90,,,,1,3,19,WILLIAN,"95'04""",49,4537,3827,57,26,2,46,27.9,68,24,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,22,FAGNER,FAGNER 22,DF,52,60,87,50,90,,,,2,1,22,FAGNER,"95'04""",9713,4200,3880,25,6,,27,29.02,69,25,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,6,FILIPE LUIS,FILIPE LUIS 6,DF,68,77,88,70,80,,1,1,,,6,FILIPE LUIS,"85'37""",9706,4339,3856,29,8,1,28,22.86,63,29,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,8,RENATO AUGUSTO,RENATO AUGUSTO 8,MF,20,21,95,21,10,,,,,,8,RENATO AUGUSTO,"13'49""",1932,1018,719,43,17,5,4,23.94,51,33,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,BRA,17,FERNANDINHO,FERNANDINHO 17,MF,29,33,88,31,24,,,,,,17,FERNANDINHO,"27'46""",3225,1691,1124,42,15,11,11,24.84,60,31,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,SUI,1,SOMMER,Yann SOMMER 1,GK,34,43,79,19,90,,,,,,1,SOMMER,"96'31""",5086,2322,1472,,,,2,24.66,93,7,,,,,,,,5,,,,,,,,,,,,,,,,,"96'31""",93,7,,,,5086,3913,1039,97,26,11,24.66,2
42,42,SUI,2,LICHTSTEINER,Stephan LICHTSTEINER 2,DF,37,44,84,38,90,,1,0,1,3,2,LICHTSTEINER,"96'31""",10124,4316,3755,31,11,1,47,28.58,71,21,5,2,1,,1,,,,1,,,1,3/4,3,4,4/0,4,0,0,1,0,1,1,2,"96'31""",71,21,5,2,1,10124,3891,3642,1535,807,249,28.58,47
42,42,SUI,5,AKANJI,Manuel AKANJI 5,DF,72,77,94,67,90,,,,,2,5,AKANJI,"96'31""",8932,3951,3267,14,7,3,18,25.56,72,23,4,1,,,,,,,,,,,,,,,,,,,,,,,"96'31""",72,23,4,1,,8932,3542,3928,1046,337,79,25.56,18
42,42,SUI,7,EMBOLO,Breel EMBOLO 7,FW,23,28,82,32,90,,2,1,,3,7,EMBOLO,"96'31""",9024,4221,3208,65,31,8,36,30.6,75,18,4,2,1,,2,1,,,,,,,2/0,2,0,1/0,1,0,1,0,0,2,,,"96'31""",75,18,4,2,1,9024,3823,3108,1225,632,236,30.6,36
42,42,SUI,10,XHAKA,Granit XHAKA 10,MF,101,104,97,93,90,,,,,,10,XHAKA,"96'31""",10603,5304,3614,34,12,,19,26.64,63,29,7,1,,,,,,,,,,,9/0,9,0,,,,0,1,,,2,2,"96'31""",63,29,7,1,,10603,3314,5182,1752,287,68,26.64,19
42,42,SUI,11,BEHRAMI,Valon BEHRAMI 11,MF,45,48,94,36,60,,1,0,,,11,BEHRAMI,"60'53""",6684,2926,2570,29,9,,28,27.22,67,25,6,2,,,1,,,,,,,,1/1,1,1,,,,,,,,,,"60'53""",67,25,6,2,,6684,2364,2681,1055,473,111,27.22,28
42,42,SUI,13,R. RODRIGUEZ,Ricardo RODRIGUEZ 13,DF,41,45,91,50,90,,1,0,2,1,13,R. RODRIGUEZ,"96'31""",9499,4144,3515,36,12,,26,26.28,70,23,6,1,,,1,,,,,,,2,3/2,3,2,2/0,2,0,1,0,1,0,3,4,"96'31""",70,23,6,1,,9499,3768,3872,1212,518,129,26.28,26
42,42,SUI,15,DZEMAILI,Blerim DZEMAILI 15,MF,22,31,71,33,90,1,2,1,,1,15,DZEMAILI,"96'31""",10537,4995,3600,58,26,6,45,27.18,67,25,6,2,,1,2,,,,,,,,4/2,4,2,1/0,1,0,,,2,1,,,"96'31""",67,25,6,2,,10537,3940,4194,1421,796,186,27.18,45
42,42,SUI,18,GAVRANOVIC,Mario GAVRANOVIC 18,FW,8,14,57,12,69,,2,0,1,1,18,GAVRANOVIC,"69'44""",7836,3629,2776,78,39,12,22,27.43,65,27,6,2,,,2,,1,,,,,1,,,,,,,,,,,,,"69'44""",65,27,6,2,,7836,2747,3299,1261,406,123,27.43,22
42,42,SUI,22,SCHAER,Fabian SCHAER 22,DF,73,83,88,72,90,,,,2,,22,SCHAER,"96'31""",8881,3961,3293,13,7,3,18,29.23,75,20,4,1,,,,,,,1,,,2,2/0,2,0,,,,0,1,,,4,4,"96'31""",75,20,4,1,,8881,4002,3403,1066,338,72,29.23,18
42,42,SUI,23,SHAQIRI,Xherdan SHAQIRI 23,MF,27,36,75,33,81,,,,1,2,23,SHAQIRI,"81'38""",7718,4014,2414,60,27,2,26,30.82,74,21,4,1,,,,,,,,,,1,3/4,3,4,4/0,4,0,,,0,2,,,"81'38""",74,21,4,1,,7718,3411,2953,836,341,177,30.82,26
42,42,SUI,6,LANG,Michael LANG 6,DF,5,5,100,3,9,,,,,,6,LANG,"14'53""",1382,424,512,8,3,,4,22.32,71,22,6,1,,,,,,,,,,,,,,,,,0,1,,,1,1,"14'53""",71,22,6,1,,1382,489,562,248,78,5,22.32,4
42,42,SUI,17,ZAKARIA,Denis ZAKARIA 17,MF,21,22,95,18,30,,,,2,1,17,ZAKARIA,"35'38""",3748,1462,1608,28,6,,13,29.23,68,25,5,1,1,,,1,,,1,,,2,1/1,1,1,1/0,1,0,,,,,,,"35'38""",68,25,5,1,1,3748,1387,1539,471,190,161,29.23,13
42,42,SUI,19,DRMIC,Josip DRMIC 19,FW,5,6,83,8,21,1,3,1,,,19,DRMIC,"26'47""",3158,1487,831,70,36,8,18,26.82,64,24,8,3,1,1,3,,,,,,,,,,,,,,,,,,,,"26'47""",64,24,8,3,1,3158,1011,1197,633,256,61,26.82,18
42,42,CRC,1,NAVAS,Keylor NAVAS 1,GK,16,20,80,11,90,,,,,,1,NAVAS,"96'31""",3457,1089,1616,,,,1,19.94,96,4,,,,,,,,1,,,,,2/0,2,0,,,,,,,,0,1,"96'31""",96,4,,,,3457,2746,572,116,23,,19.94,1
42,42,CRC,2,ACOSTA,Johnny ACOSTA 2,DF,20,24,83,18,90,,,,,1,2,ACOSTA,"96'31""",8719,2429,4591,16,3,,22,27,74,21,4,1,,,,,,,,,,,2/0,2,0,,,,1,0,,,2,2,"96'31""",74,21,4,1,,8719,3725,3465,1045,372,112,27,22
42,42,CRC,3,GONZALEZ,Giancarlo GONZALEZ 3,DF,32,33,97,25,90,,,,,,3,GONZALEZ,"96'31""",9070,2784,4506,15,5,2,18,30.82,71,25,3,1,,,,,,,,,,,1/0,1,0,,,,1,0,,,6,8,"96'31""",71,25,3,1,,9070,3535,4119,955,347,114,30.82,18
42,42,CRC,5,BORGES,Celso BORGES 5,MF,35,42,83,36,90,,3,2,1,,5,BORGES,"96'31""",528,3517,5226,47,19,5,26,28.12,63,29,6,2,,,3,,,,,,,1,4/0,4,0,1/0,1,0,,,1,0,,,"96'31""",63,29,6,2,,10528,3129,4964,1766,579,90,28.12,26
42,42,CRC,8,OVIEDO,Bryan OVIEDO 8,DF,21,29,72,24,90,,2,1,3,,8,OVIEDO,"96'31""",527,3392,5014,35,14,1,50,29.92,66,25,6,2,1,,2,,,,,,,3,6/0,6,0,1/1,1,1,0,3,,,5,5,"96'31""",66,25,6,2,1,10527,3511,4339,1599,749,329,29.92,50
42,42,CRC,9,COLINDRES,Daniel COLINDRES 9,MF,17,30,57,25,81,,3,0,3,1,9,COLINDRES,"82'03""",9329,3207,4455,64,34,6,43,28.12,64,27,6,2,1,,3,,,,,,,3,3/0,3,0,1/1,1,1,,,0,1,,,"82'03""",64,27,6,2,1,9329,3141,3849,1430,709,200,28.12,43
42,42,CRC,10,B. RUIZ,Bryan RUIZ 10,MF,29,35,83,29,90,,1,0,1,2,10,B. RUIZ,"96'31""",797,3681,5020,61,31,9,26,25.74,63,28,7,2,,,1,,1,,,,,1,3/4,3,4,,,,,,,,1,1,"96'31""",63,28,7,2,,10797,3627,4806,1778,527,59,25.74,26
42,42,CRC,12,CAMPBELL,Joel CAMPBELL 12,FW,19,23,83,29,90,,2,1,2,2,12,CAMPBELL,"96'31""",9196,3340,4164,80,39,8,28,29.7,70,24,4,1,1,,2,1,,,1,,,2,4/2,4,2,3/4,3,4,,,1,3,,,"96'31""",70,24,4,1,1,9196,3519,3868,1091,477,241,29.7,28
42,42,CRC,16,GAMBOA,Cristian GAMBOA 16,DF,21,23,91,18,89,,1,1,2,2,16,GAMBOA,"93'21""",9402,2982,4510,31,11,,41,31.5,70,23,4,2,1,,1,,,,1,,,2,3/2,3,2,1/0,1,0,1,1,,,2,2,"93'21""",70,23,4,2,1,9402,3634,3723,1226,586,233,31.5,41
42,42,CRC,19,WASTON,Kendall WASTON 19,DF,36,38,95,31,90,1,1,1,,1,19,WASTON,"96'31""",9537,2894,4902,21,11,4,24,26.1,67,27,5,1,,1,1,,,,1,,,,4/0,4,0,,,,,,,,3,5,"96'31""",67,27,5,1,,9537,3307,4512,1232,364,122,26.1,24
42,42,CRC,20,GUZMAN,David GUZMAN 20,MF,32,44,73,33,89,,1,0,1,,20,GUZMAN,"91'49""",577,3494,5520,42,11,1,33,27.22,60,31,7,2,,,1,,,,,,,1,0/1,0,1,2/0,2,0,0,2,,,1,3,"91'49""",60,31,7,2,,10577,2889,5057,1854,615,162,27.22,33
42,42,CRC,4,SMITH,Ian SMITH 4,DF,2,2,100,0,1,,,,,,4,SMITH,"3'10""",421,126,87,64,33,30,3,27,52,28,12,6,2,,,,,,,,,,1/0,1,0,,,,,,,,,,"3'10""",52,28,12,6,2,421,82,141,106,60,32,27,3
42,42,CRC,13,WALLACE,Rodney WALLACE 13,MF,3,3,100,3,9,,,,1,,13,WALLACE,"14'28""",1491,585,530,68,50,11,12,26.28,61,25,9,4,1,,,,,,,,,1,1/0,1,0,,,,,,,,,,"14'28""",61,25,9,4,1,1491,347,566,328,184,66,26.28,12
42,42,CRC,14,R. AZOFEIFA,Randall AZOFEIFA 14,MF,1,2,50,2,1,,,,,,14,R. AZOFEIFA,"4'42""",431,159,114,76,62,17,3,21.78,71,19,7,3,,,,,,,,,,,,,,,,,,,,,,,"4'42""",71,19,7,3,,431,138,150,90,53,,21.78,3
43,43,KOR,23,JO,JO Hyeonwoo 23,GK,19,34,56,5,90,,,,,,23,JO,"102'26""",5047,1379,2061,,,,2,16.7,94,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,2,LEE Y.,LEE Yong 2,DF,14,24,58,18,90,,1,0,,1,2,LEE Y.,"102'26""",11181,2494,5966,18,6,,34,29.02,62,31,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,5,YUN,YUN Youngsun 5,DF,10,10,100,6,90,,,,1,,5,YUN,"102'26""",9800,2265,5254,9,4,2,22,29.02,71,25,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,7,SON H.,SON Heungmin 7,FW,14,17,82,23,90,1,5,1,2,,7,SON H.,"102'26""",10383,2838,4845,59,26,4,52,32.83,71,22,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,13,KOO,KOO Jacheol 13,MF,9,11,82,8,56,,,,,1,13,KOO,"59'00""",7440,1708,4019,44,21,6,29,25.2,54,35,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,14,HONG,HONG Chul 14,DF,11,19,58,16,90,,,,,1,14,HONG,"102'26""",11240,2504,5775,17,5,,41,31.28,67,26,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,15,JUNG W.,JUNG Wooyoung 15,MF,24,28,86,25,90,,3,3,1,1,15,JUNG W.,"102'26""",11933,2616,6605,22,6,,41,27,64,27,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,17,LEE J.,LEE Jaesung 17,MF,23,31,74,26,90,,1,0,4,1,17,LEE J.,"102'26""",12141,3006,6089,41,18,3,45,30.17,60,30,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,18,MOON,MOON Seonmin 18,MF,9,11,82,9,69,,,,6,,18,MOON,"71'28""",8694,2092,4322,48,22,5,40,32.4,60,32,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,19,KIM Y.,KIM Younggwon 19,DF,14,16,88,14,90,1,1,1,,1,19,KIM Y.,"102'26""",9733,2185,4912,10,4,1,19,30.82,74,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,20,JANG,JANG Hyunsoo 20,DF,17,20,85,15,90,,,,,,20,JANG,"102'26""",11069,2557,6002,22,7,2,37,28.37,66,26,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,8,JU,JU Sejong 8,MF,6,9,67,5,21,,,,1,,8,JU,"30'58""",3699,908,1784,39,16,4,16,26.82,62,29,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,11,HWANG,HWANG Heechan 11,FW,4,4,100,3,23,,,,,,11,HWANG,"22'19""",2846,848,1365,41,15,2,14,28.58,59,31,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,KOR,22,GO,GO Yohan 22,DF,2,3,67,3,11,,,,1,,22,GO,"21'07""",2441,574,1009,42,21,1,14,26.28,61,29,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,1,NEUER,Manuel NEUER 1,GK,37,40,92,22,90,,,,,,1,NEUER,"02'26""",5688,2421,1449,3,1,,7,21.96,91,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,3,HECTOR,Jonas HECTOR 3,DF,36,42,86,40,78,,,,1,2,3,HECTOR,"80'14""",9343,4742,2474,57,35,2,35,27.22,60,31,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,5,HUMMELS,Mats HUMMELS 5,DF,67,74,91,56,90,,5,1,,,5,HUMMELS,"02'26""",9940,4455,2875,34,14,7,34,27.9,72,22,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,6,KHEDIRA,Sami KHEDIRA 6,MF,42,48,88,43,58,,2,1,2,,6,KHEDIRA,"60'55""",7062,3613,1923,49,20,6,17,27.68,61,31,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,8,KROOS,Toni KROOS 8,MF,110,119,92,102,90,,5,1,,4,8,KROOS,"02'26""",1250,5525,3131,52,24,1,27,23.4,62,31,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,9,WERNER,Timo WERNER 9,FW,23,30,77,32,90,,3,0,,1,9,WERNER,"02'26""",690,5467,2524,83,56,20,31,29.7,68,26,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,10,OEZIL,Mesut OEZIL 10,MF,84,98,86,92,90,,1,0,,1,10,OEZIL,"02'26""",188,5134,2537,71,40,4,38,27.9,69,24,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,11,REUS,Marco REUS 11,FW,36,44,82,37,90,,2,0,2,,11,REUS,"02'26""",1133,5873,2611,79,51,15,46,30.82,66,26,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,14,GORETZKA,Leon GORETZKA 14,MF,21,25,84,23,63,,2,1,1,1,14,GORETZKA,"65'21""",7444,3795,1808,73,47,12,27,32.4,67,24,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,15,SUELE,Niklas SUELE 15,DF,79,82,96,75,90,,,,,1,15,SUELE,"02'26""",9879,4575,2851,30,8,5,30,31.5,71,24,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,18,KIMMICH,Joshua KIMMICH 18,DF,72,86,84,76,90,,1,0,,5,18,KIMMICH,"02'26""",2185,6149,3073,51,32,2,45,29.02,58,33,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,13,MUELLER,Thomas MUELLER 13,MF,13,15,87,18,27,,2,0,1,,13,MUELLER,"37'05""",4144,2041,1021,78,53,22,16,23.94,66,24,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,20,BRANDT,Julian BRANDT 20,MF,9,11,82,12,12,,2,1,,,20,BRANDT,"22'12""",2691,1068,686,55,35,5,15,23.22,60,30,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,GER,23,GOMEZ,Mario GOMEZ 23,FW,4,5,80,5,32,,1,1,,,23,GOMEZ,"41'31""",3656,1633,902,88,64,30,7,21.78,80,16,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,MEX,13,OCHOA,Guillermo OCHOA 13,GK,22,28,79,9,90,,,,1,,13,OCHOA,"96'23""",3325,1229,1025,,,,3,19.66,96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,MEX,3,SALCEDO,Carlos SALCEDO 3,DF,55,66,83,49,90,,3,0,1,,3,SALCEDO,"96'23""",9248,4199,2853,26,9,6,20,28.37,70,24,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,MEX,7,LAYUN,Miguel LAYUN 7,MF,33,41,80,38,89,,2,1,1,1,7,LAYUN,"90'17""",9031,4176,2364,57,28,4,32,29.92,70,24,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,MEX,11,VELA,Carlos VELA 11,FW,28,36,78,29,90,,5,0,,,11,VELA,"96'23""",8848,4515,2249,67,36,6,20,28.37,70,25,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
